,Provider_Id,HoldingCompanyName,DBAName,ProviderName,num_block
2834,48443,"Margaretville Telephone Company, Inc.",MTC Cable,MTC Cable,1634
2835,48444,Barger Creek Wireless,Barger Creek Wireless,Barger Creek Wireless,169
2836,48445,Acquisitions Cogeco Cable Holdings II Inc.,"Atlantic Broadband Finance, LLC","Atlantic Broadband Finance, LLC",68144
2837,48447,"Inventive Wireless of Nebraska, LLC",Vistabeam,Vistabeam,5264
2838,48449,"West Carolina Rural Telephone Cooperative, Inc.",West Carolina Communications,"West Carolina Communications, LLC",536
2839,48452,"Data Truck, LLC",Data Truck LLC,"Data Truck, LLC",1737
2840,48455,AT&T Inc.,AT&T Corp.,AT&T Corp.,37
2841,48459,"Sunset Digital Communications, Inc./Sunset Fiber, LLC",OptiNet,"Sunset Fiber, LLC",17096
2842,48460,"Sunset Digital Communications, Inc./Sunset Fiber, LLC","Sunset Digital Communications, Inc.","Sunset Digital Communications, Inc.",1141
2843,48462,Otelco Inc.,Otelco,CRC Communications LLC,176
2844,48470,Mile High Networks,Mile High Networks,Mile High Networks,447
2845,48475,"Lake County Internet, LLC",Lake Country Internet,"Lake Country Internet, LLC",49
2846,48478,"Legacy ISP, LLC",Legacy ISP,Legacy ISP,35
2847,48486,Verizon Communications Inc.,XO Communications,"XO Communications Services, LLC",11271
2848,48489,"NTS, Inc.","NTS Communications, Inc.","NTS Communications, Inc.",2528
2849,48490,MI Connection Communications System,MI-Connection Communications System,MI-Connection,2809
2850,48491,Chapin Communications Corporation,"Westphalia Broadband, Inc.","Westphalia Broadband, Inc.",707
2851,48495,Russellville Electric Plant Board,City of Russellville Electric Plant Board,City of Russellville Electric Plant Board,1315
2852,48497,Carnegie Telephone Company,CARNEGIETELCO,Carnegie Telephone Company,258
2853,48498,"TSC, Inc.","TSC, Inc.","TSC, Inc.",1264
2854,48499,ENCO Electronic Systems LLC,ENCO Electronic Systems,Daniel Dietzen,27
2855,48499,ENCO Electronic Systems LLC,ENCO Electronics Systems,Daniel Dietzen,5
2856,48501,Liberty Latin America,Liberty,"Liberty Cablevision of Puerto Rico, LLC",51901
2857,48513,"Internet Services, LLC",Higher-Speed Internet,"Internet Services, LLC",19
2858,48514,"NTT DoCoMo, Inc.",Docomo Pacific,"Docomo Pacific, Inc.",164
2859,48516,"IP Global, LLC",IP Global,"IP Global, LLC",102
2860,48517,BTWI LLC,BTWI,Bits of Technology Wireless Internet,7741
2861,48536,"Ohio Telecom, Inc.",Ohio Telecom,"Ohio Telecom, Inc.",83
2862,48539,"Netlive Networks, LLC",Force Broadband,"Netlive Networks, LLC",948
2863,48539,"Netlive Networks, LLC",Netlive Networks,"Netlive Networks, LLC",948
2864,48543,"Belzoni Cable, LLC",Belzoni Cable,"Belzoni Cable, LLC",1806
2865,48550,"SAA bright.net, Inc.",SAA bright.net Inc.,SAA bright.net,4073
2866,48552,Invisalink Wireless Enterprises LLC,Invisalink Michigan,Invisalink Wireless,376
2867,48554,Tierzero,Tierzero,Tierzero,473
2868,48555,"Nevill Holdings, Inc.","Big Bend Telephone Company, Inc.","Big Bend Telephone Company, Inc.",15591
2869,48560,Aloha Broadband,Aloha Broadband Inc.,Aloha Broadband,1507
2870,48561,West Michigan Broadband,West Michigan Broadband,West Michigan Broadband,5158
2871,48565,"Windstream Holdings, Inc.",Windstream Communications Kerrville LLC,"Windstream Communications Kerrville, LLC",1893
2872,48566,Windstream Services LLC,Windstream New York Inc.,"Windstream New York, Inc.",7889
2873,48571,"Albany, Water, Gas and Light Commission",City of Albany Utilites,"Albany, Water, Gas and Light Commission",2967
2874,48574,"Windstream Holdings, Inc.",Windstream Buffalo Valley Inc.,"Windstream Buffalo Valley, Inc",2512
2875,48575,"Windstream Holdings, Inc.",Windstream Conestoga Inc.,"Windstream D&E, Inc.",4639
2876,48576,"Windstream Holdings, Inc.",Windstream Florida Inc.,"Windstream Florida, Inc.",12573
2877,48594,Northeast Service Cooperative,Northeast Servie Cooperative,NORTHEAST SERVICE COOPERATIVE,39
2878,48615,Maxwire Inc.,Maxwire,Maxwire Inc,22
2879,48621,"NetCarrier Telecom, Inc.","NetCarrier Telecom, Inc.","NetCarrier Telecom, Inc.",701
2880,48633,Tampnet Inc,Tampnet Inc.,Tampnet Inc.,8
2881,48639,Blue Zoom Inc.,Blue Zoom Inc,Blue Zoom WiFi,389
2882,48648,Ben Lomand,Ben Lomand Connect,"Ben Lomand Rural Telephone Coop., Inc.",4248
2883,48650,"Ballard Rural Telephone Cooperative Corporation, Inc.",Ballard Rural Telephone Coop Corp Inc.,"Ballard Rural Telephone Cooperative Corporation, Inc.",470
2884,48663,"Windstream Holdings, Inc.",Windstream Kentucky East LLC,"Windstream Kentucky East, LLC",44050
2885,48670,"Windstream Holdings, Inc.",Windstream Western Reserve Inc.,"Windstream Western Reserve, LLC",10472
2886,48673,"Windstream Holdings, Inc.",Windstream Communications Inc.,"Windstream Communications, LLC",1780
2887,48674,"Windstream Holdings, Inc.",Texas Windstream Inc.,"Texas Windstream, Inc.",4536
2888,48675,"Windstream Holdings, Inc.",Windstream Sugar Land Inc.,"Windstream Sugar Land, Inc",3910
2889,48677,"Windstream Holdings, Inc.",Valor Telecommunications of Texas LP,"Valor Telecommunications of Texas, LLC",72482
2890,48680,"Windstream Holdings, Inc.",Oklahoma Windstream LLC,"Oklahoma Windstream, LLC",3014
2891,48681,"Windstream Holdings, Inc.",Windstream Missouri Inc.,"Windstream Missouri, LLC",10452
2892,48683,ARK-O Holding Company,Wyandotte Telephone Company,Wyandotte Telephone Company,452
2893,48686,"Windstream Holdings, Inc.",Windstream Arkansas LLC,"Windstream ARKANSAS, LLC",14997
2894,48689,"Windstream Holdings, Inc.",Windstream Nebraska Inc.,"Windstream Nebraska, Inc.",32069
2895,48690,"Windstream Holdings, Inc.",Windstream Iowa Communications Inc.,"Windstream Iowa Telecommunications, LLC",47721
2896,48691,"Windstream Holdings, Inc.",Windstream Ohio Inc.,"Windstream Ohio, LLC",10115
2897,48692,"Windstream Holdings, Inc.",Windstream Mississippi LLC.,"Windstream Mississippi, LLC",1496
2898,48694,"Windstream Holdings, Inc.",Windstream Kentucky West LLC,"Windstream Kentucky West, LLC",1455
2899,48696,"Foothills Telephone Cooperative Corp, Inc.",Foothills Connect,Cellular Services LLC,53
2900,48697,"Windstream Holdings, Inc.",Windstream Alabama LLC,"Windstream Alabama, LLC",3562
2901,48698,"Windstream Holdings, Inc.",Windstream South Carolina LLC,"Windstream South Carolina, LLC",5595
2902,48700,"Windstream Holdings, Inc.",Windstream North Carolina LLC,"Windstream North Carolina, LLC",20134
2903,48703,"Windstream Holdings, Inc.",Windstream Concord Telephone Company,"Windstream Concord Telephone, LLC",10414
2904,48708,Metro Wireless International Inc.,Metro Wireless International Inc.,Metro Wireless Intl,69783
2905,48709,Emily Cooperative Telephone Company,Emily Cooperative Telephone Company,Emily Cooperative Telephone Company,354
2906,48712,Beyond Media Inc.,Beyond Media,Beyond Media Inc,41
2907,48713,"Windstream Holdings, Inc.",Windstream Georgia Communications LLC,"Windstream Georgia Communications, LLC",36218
2908,48714,"Windstream Holdings, Inc.",Georgia Windstream LLC.,"Georgia Windstream, LLC",13710
2909,48718,"Windstream Holdings, Inc.",Windstream Georgia LLC,"Windstream Georgia, LLC",8892
2910,48720,"Windstream Holdings, Inc.",Windstream Conestoga Inc.,Windstream Conestoga Inc,4639
2911,48731,"iGo Technology, Inc.","iGo Technology, Inc.",iGo Technology Inc,10375
2912,48736,SMARTBURST LLC,SmartBurst LLC,SmartBurst LLC,68
2913,48759,"ENMR Telephone Cooperative, Inc.",ENMR,E.N.M.R. Telephone Cooperative,4581
2914,48774,Freund Enterprises Corp.,Access Ohio Valley Internet,Access Ohio Valley Internet,3526
2915,48804,Palomar Broadband,Valley Center Wireless,Palomar Broadband,2902
2916,48806,"New Ulm Telecom, Inc.",NU-Telecom,Hutchinson Telephone Company,2632
2917,48807,"New Ulm Telecom, Inc.",Nuvera Communications,"Hutchinson Telecommunications, Inc.",5443
2918,48809,Nelson Telephone Cooperative,Nelson Communications Cooperative,Nelson Communications Cooperative,991
2919,48810,Martelle Cooperative Telephone Association,Martelle Communications,Martelle Cooperative Telephone Association,346
2920,48812,Martelle Cooperative Telephone Association,Martelle Communications,Martelle Cooperative Telephone Association,819
2921,48814,Sharon Telephone Company (IL & WI),Sharon Telephone Company,Sharon Telephone Company,338
2922,48816,French Broad Electric Membership Corporation,French Broad Electric Membership Corporation,French Broad Electric Membership Corporation,104
2923,48817,Choice Broadband,Choice Broadband,Choice Broadband,2996
2924,48818,"Linxus Internet, LLC",Linxus Internet,"Linxus Internet, LLC",153
2925,48820,"LightGig Communications, LLC",Ascent Broadband,"LightGig Communications, LLC",23
2926,48823,"10X Communications, LLC","10X Communications, LLC","10X Communications, LLC",7
2927,48830,Community Internet Providers LLC,Community Internet Providers,Community Internet Providers LLC,6440
2928,48831,Fireball Wireless LLC,Fireball Internet,Fireball Wireless,22
2929,48867,Daviess-Martin County RTC,Daviess-Martin County Rural Telephone Corporation,Daviess-Martin County Rural Telephone Corporation,1769
2930,48875,"Mercury Wireless, Inc.","Mercury Wireless Kansas, LLC","Mercury Wireless Kansas, LLC",30193
2931,48886,"Mercury Wireless, Inc.","Mercury Wireless Indiana, LLC.",Mercury Wireless Indiana LLC,32976
2932,48894,Acadiana Wireless LLC,Acadiana Wireless,Acadiana Wireless LLC,6272
2933,48895,Mountain Broadband Networks LLC,Mountain Broadband Networks,Mountain Broadband Networks,3554
2934,48909,GigaLinx Communications LLC,"Grizzly Broadband, LLC dba: Cybernet1","Grizzly Broadband, LLC",821
2935,49022,Valu-Net LLC,Valu-Net LLC,Valu-Net LLC,813
2936,49041,"Consolidated Electric Cooperative, Inc.",Consolidated Fiber,"Consolidated Fiber, Inc.",3253
2937,49096,"Air Link Rural Broadband, LLC","Air Link Rural Broadband, LLC",Air Link Rural Broadband,11992
2938,49097,MARSHALL COUNTY FIBER LLC,Marshall County Fiber LLC,MARSHALL COUNTY FIBER LLC,20
2939,49103,Beehive Broadband-Utah,Beehive Broadband,BTC-UT ILEC,187
2940,49104,Beehive Broadband-Utah,Beehive Broadband,BTC-UT CLEC,1007
2941,49105,Beehive Broadband-Nevada,Beehive Broadband,BTC - NV ILEC,38
2942,49106,Beehive Broadband-Nevada,Beehive Broadband,BTC-NV CLEC,40
2943,49114,"Eagle Communications, Inc.",EagleCommunicationsInc,Eagle Communications,4880
2944,49125,Bradford Broadband LLC,Bradford Broadband LLC,Bradford Broadband LLC,1196
2945,49142,"Alaska Communications Systems Holdings, Inc.",ALASKA COMMUNICATIONS,"ALASKA COMMUNICATIONS SYSTEMS HOLDING, INC.",7264
2946,49284,"CyberNet Communications, Inc.",CyberNet,"CyberNet Communications, Inc.",188
2947,49303,"JAB Wireless, Inc.",Skybeam,"Skybeam, Inc.",438944
2948,49309,"Seaport Capital/Countrywide Broadband, LLC",Full Channel,"SERVICE AREA 5 CABLE, LLC",988
2949,49360,Community Cable Television Agency of O'Brien County,The Community Agency (TCA),The Community Agency,3535
2950,49375,Huxley Communications Cooperative,Huxley Communications Cooperative,HUXLEY COMMUNICATIONS COOPERATIVE,355
2951,49380,Huxley Communications Cooperative,Huxley Communications Cooperative,HUXLEY COMMUNICATIONS COOPERATIVE,400
2952,49425,Net Vision Communications LLC,KEI Internet Services,Net Vision Communications LLC,18336
2953,49425,Net Vision Communications LLC,PIP Internet,Net Vision Communications LLC,56785
2954,49443,Wave Wireless LLC,Wave Wireless LLC,Wave Wireless LLC,4872
2955,49445,Blue Pulse Networks LLC,Blue Pulse Networks LLC,Blue Pulse Networks LLC,1798
2956,49665,Gervais Telephone Company,DataVision Communications,DataVision Communications,227
2957,49742,"Pinpoint Holdings, Inc.",Pinpoint Communications Inc.,Pinpoint Communications Inc.,6741
2958,49930,"B&B Communications, Ltd.",Autophone of Laredo,"B&B Communications, LTD",3556
2959,49953,Delhi Telephone Company,Delhi Telephone Company,Delhi Telephone Company,774
2960,49968,Orange S.A.,"Orange Business Service U.S., Inc.",Orange Business Services U.S. Inc,38
2961,49996,Xchange Telecom Corp.,XchangeTelecom,XCHANGE TELECOM CORP.,10723
2962,50101,Rowe Wireless Networks LLC,Rowe Internet,Rowe Wireless Networks LLC,287
2963,50161,Premier Holdings LLC,Premier Broadband,Premier Holdings LLC,183
2964,50236,Columbus Telephone Company,Fiber Communications of Columbus LLC dba Optic Communications,Fiber Communications of Columbus LLC dba Optic Communications,489
2965,50245,Columbus Telephone Company,Columbus Communications Services,Columbus Communications Services,238
2966,50294,DirectLink LLC,Directlink,"DirectLink,LLC.",642
2967,50375,Grand River Mutual Telephone Corporation,GRM Networks,Grand River Mutual Telephone Corp,4
2968,50375,Grand River Mutual Telephone Corporation,GRM Networks Inc,Grand River Mutual Telephone Corp,11690
2969,50375,Grand River Mutual Telephone Corporation,LTC Networks Inc,Grand River Mutual Telephone Corp,295
2970,50375,Grand River Mutual Telephone Corporation,SCC Networks Inc,Grand River Mutual Telephone Corp,1026
2971,50388,Sierra Tel Communications Group,Sierra Tel Internet,"Sierra Telephone Company, Inc.",882
2972,50417,"Alaska Power & Telephone, Inc.",Alaska Power & Telephone,Alaska Telephone Company,737
2973,50423,"Ayera Technologies, Inc.",Ayera Technologies Inc,"Ayera Technologies, Inc.",18722
2974,50555,"CommunityTel, Inc.",AccessMontana,Ronan Telephone Co,1313
2975,50558,"CommunityTel, Inc.",AccessMontana,Ronan Telephone Co,3250
2976,50671,Lawrenceburg Municipal Utility,WhiskeyCityFiber&Data,Lawrenceburg Municipal Utility,310
2977,50798,MBO Corporation,Pottawatomie Telephone Company,"The Pottawatomie Telephone Co., L.L.C.",720
2978,50817,"Steelville Telephone Exchange, Inc.",Steelville Telephone Exchange Inc,Steelville Telephone Exchange Inc,1721
2979,51016,"Razzo Link, Inc.","Razzo Link, Inc.","Razzo Link, Inc.",21536
2980,51153,"Logix Communications, LP",Logix Communications,"Logix Communications, LP",4644
2981,51221,"Precision Data Solutions, LLC",PDS Connect,"Precision Data Solutions, LLC",165
2982,51242,LICT Corporation,"CS Technologies, Inc.","CS Technologies, Inc.",3837
2983,51266,blue ridge towers inc,BRISCNET,blue ridge towers inc,164
2984,51314,AMG Technology Investment Group LLC,Nextlink Residential,AMG Technology Investment Group,140019
2985,51595,"Yelcot Holding Group, Inc.","Yelcot Video Group, Inc.","Yelcot Video Group, Inc.",1520
2986,51613,"Midwest Telecom of America, Inc.","Midwest Telecom of America, Inc.","Midwest Telecom of America, Inc.",12751
2987,51672,OptimERA Inc.,Optimera Inc,Optimera Inc.,421
2988,51675,"On-Ramp Indiana, Inc.",On-Ramp Indiana  Inc.,"On-Ramp Indiana, Inc.",30690
2989,51772,"PCC Holdings, Inc.",TRANSWORLD NETWORK CORP,"TRANSWORLD NETWORK, CORP",193230
2990,51800,ProjectA,Rogue Broadband,Rogue Broadband,182
2991,51899,California Internet,GeoLinks,California Internet,2075
2992,52158,Evertek Enterprises,"NET Broadband, LLC","NET Broadband, Inc.",6436
2993,52167,Evertek Enterprises,"Evertek, Inc.","Evertek, Inc.",8579
2994,52175,"Sherwood Mutual Telephone Association, Inc.",Sherwood Mutual Telephone Association Inc,"Sherwood Mutual Telephone Association, Inc.",405
2995,52177,Evertek Enterprises,UFTC Deployment IA,United Farmers Telephone Company,261
2996,52284,MEL AeroFlight,AeroFlightInternet,AeroFlight Internet,330
2997,52420,"Nuvisions Solutions, LLC",Nuvisions,Nuvisions,3963
2998,52455,"Windstream Holdings, Inc.",Windstream Standard LLC,"Windstream Standard, LLC",9391
2999,52483,"B2X Online, Inc.","B2X Online, Inc.","B2X Online, Inc",1321
3000,52495,City of Morganton,CoMPAS,City of Morganton,1270
3001,52500,"Range Telephone Cooperative, Inc.",RT,"RT Communications, Inc",2920
3002,52515,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",1650067
3003,52543,"Rapid Systems, Inc.",Rapid Systems Corporation,Rapid Systems Corporation,3665
3004,52557,Polar Communication Mutual Aid Corporation,Polar Communications Mutual Aid Corporation,Polar Communications Mutual Aid Corporation,7484
3005,52557,Polar Communication Mutual Aid Corporation,Wolverton Telephone Company,Polar Communications Mutual Aid Corporation,370
3006,52570,Barry County Services Company,Barry County Telephone Company,Barry County Telephone Company,812
3007,52571,Barry County Services Company,MEI Telecom Services,"MEI Telecom, Inc.",4629
3008,52587,"Mobius Internet, I.T. and Communications","Mobius Internet, I.T. and Communications",Computer Technologies Group,7813
3009,52610,"Telefonica International Holding, BV",Telefonica DATA PR,"Telefonica USA, Inc.",549
3010,52610,"Telefonica International Holding, BV",Telefonica USA,"Telefonica USA, Inc.",54
3011,52626,"Santa Rosa Telephone Cooperative, Inc.",SANTA ROSA TELEPHONE COOPERATIVE - 0005063615,"Santa Rosa Telephone Coop., Inc. CLEC",6746
3012,52640,Sidewinder Networks,Sidewinder Networks,Sidewinder Networks,44
3013,52682,"Scott Technologies & Telecom, Inc.",STT RURAL NET,STT Rural Net,131
3014,52703,"Princeton Hosted Solutions, LLC",Princeton Hosted Solutions,"Princeton Hosted Solutions, LLC",56
3015,52713,Ringsted Telephone Company,RingTel Communications,RingTel Communcations,343
3016,52717,"South Central Tower Company, LLC",SCT Broadband,SCT Broadband,502
3017,52720,"Kinex Networking Solutions, Inc.","Kinex Telecom, Inc.","KINEX TELECOM, INC.",319
3018,52723,Snake River Solutions LLC,Viser,Viser,209
3019,52730,"Wireless Data Net, LLC","Wireless Data Net, LLC","Wireless Data Net, LLC",4390
3020,52736,"Schurz Communications, Inc.",Orbitel Communications,Orbitel Communications,1524
3021,52737,SBC Wireless,SBC Wireless Internet,"SHAWN BARKER CONSTRUCTION, INC.",8
3022,52742,Southern Broadband LLC,Southern Broadband LLC,Southern Broadband,41
3023,52748,"Southern Coastal Cable, LLC",Southern Coastal Cable,"Southern Coastal Cable, LLC",422
3024,52770,"Resound Networks, LLC",Resound Networks LLC,Resound Networks,1515
